"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc19168","destination charger","standard charger","","0","51.9401260000","-1.4216500000"
"dc14495","destination charger","standard charger","","0","49.7497830000","6.6366760000"
"dc17070","destination charger","standard charger","","0","52.2510100000","0.4153560000"
"dc17526","destination charger","standard charger","","0","49.6147940000","3.8823690000"
"dc14242","destination charger","standard charger","","0","60.8404520000","11.0580060000"
"dc15268","destination charger","standard charger","","0","43.5472490000","13.6152220000"
"dc9889","destination charger","standard charger","","0","46.4038870000","0.7226770000"
"dc10491","destination charger","standard charger","","0","52.3688980000","4.6479040000"
"dc14138","destination charger","standard charger","","0","51.2217040000","4.4067460000"
"dc14512","destination charger","standard charger","","0","40.8587540000","0.0764430000"
"dc16380","destination charger","standard charger","","0","58.8554310000","5.7828250000"
"dc18202","destination charger","standard charger","","0","51.3014810000","-0.4892120000"
"dc18777","destination charger","standard charger","","0","52.6036180000","-2.1410180000"
"dc19675","destination charger","standard charger","","0","52.6803840000","0.8418760000"
"dc14662","destination charger","standard charger","","0","49.5897220000","11.0148210000"
"dc16488","destination charger","standard charger","","0","49.9352920000","1.1087940000"
"dc18857","destination charger","standard charger","","0","51.9611730000","-0.2199000000"
"dc19309","standard charger","destination charger","","0","44.5324050000","14.4556440000"
"dc14394","destination charger","","","0","-31.9602470000","141.4453830000"
"dc18723","destination charger","","","0","-28.0293660000","152.5528560000"
"dc18724","destination charger","","","0","-28.0289810000","152.5532120000"
"dc20550","destination charger","","","0","-38.5607590000","146.6739550000"
"rollasupercharger","supercharger","standard charger","","0","37.9400650000","-91.8016750000"
"shenzhenmixc","store","","","0","22.5393640000","114.1104810000"
"bakersfieldsupercharger","supercharger","standard charger","","0","35.3546430000","-119.3316070000"
"coralvillesupercharger","supercharger","standard charger","","0","41.6803720000","-91.5914670000"
"huntsvillesontarioupercharger","supercharger","standard charger","","0","45.3336110000","-79.2067030000"
"threeriverssupercharger","supercharger","standard charger","","0","28.5216140000","-98.1858290000"
"dc18544","destination charger","","","0","21.1071540000","-86.7631340000"
"dc17283","destination charger","","","0","33.2136570000","-87.5712050000"
"dc15945","destination charger","","","0","41.2368340000","-75.8650350000"
"dc18451","destination charger","","","0","34.0980600000","-118.3683050000"
"dc12544","destination charger","","","0","36.1276590000","-115.1506070000"
"dc17446","destination charger","","","0","19.4318430000","-99.1939520000"
"dc18094","destination charger","","","0","20.5292390000","-100.8298790000"
"dc13963","destination charger","","","0","39.3949780000","-74.6860330000"
"dc14787","destination charger","","","0","27.4555970000","-81.3469060000"
"dc15780","destination charger","","","0","42.9864790000","-72.6566620000"
"dc2833","destination charger","","","0","34.0071140000","-118.4915340000"
"dc14705","destination charger","","","0","40.9526490000","-73.8508040000"
"dc20181","destination charger","","","0","31.8653840000","-116.6292300000"
"dc20456","destination charger","","","0","20.5680360000","-105.2513890000"
"dc18543","destination charger","","","0","25.7855770000","-100.1355500000"
"dc20457","destination charger","","","0","20.6422770000","-105.2358240000"
"dc12455","destination charger","","","0","33.5088910000","-112.0290640000"
"dc17398","destination charger","","","0","20.6739240000","-100.4533930000"
"dc15918","destination charger","","","0","34.0819310000","-118.3796920000"
"dc12640","destination charger","","","0","37.3451120000","-121.9893310000"
"dc11616","destination charger","standard charger","","0","60.1564300000","24.9209200000"
"dc17973","destination charger","standard charger","","0","53.6380070000","11.6266560000"
"dc14955","destination charger","standard charger","","0","41.3494880000","1.6662730000"
"dc16540","destination charger","standard charger","","0","40.4268180000","-3.6983580000"
"dc17899","destination charger","standard charger","","0","60.4677230000","7.0680500000"
"dc18198","destination charger","standard charger","","0","45.8499730000","9.3770610000"
"dc10689","destination charger","standard charger","","0","55.5233370000","8.3541640000"
"dc10810","destination charger","standard charger","","0","45.7631680000","4.8258440000"
"dc12293","destination charger","standard charger","","0","52.5422880000","12.9772200000"
"dc18201","destination charger","standard charger","","0","52.0505540000","-1.7822910000"
"dc19463","destination charger","standard charger","","0","50.1474910000","-5.0599090000"
"dc10102","destination charger","standard charger","","0","50.5005360000","1.5981940000"
"dc17060","destination charger","standard charger","","0","48.7820610000","9.1828210000"
"dc17325","destination charger","standard charger","","0","49.4016520000","0.1306970000"
"dc18951","destination charger","standard charger","","0","59.0915080000","5.7777300000"
"dc9792","destination charger","standard charger","","0","44.2729050000","12.3528790000"
"dc12134","destination charger","standard charger","","0","37.9653710000","-0.7332620000"
"dc13659","standard charger","destination charger","","0","42.5067220000","1.5322780000"
"dc15045","destination charger","standard charger","","0","44.6241750000","7.9399940000"
"dc18000","destination charger","standard charger","","0","42.5477180000","-2.6652560000"
"dc19119","destination charger","standard charger","","0","43.2463010000","6.6630200000"
"dc5964","destination charger","standard charger","","0","-33.7984860000","151.1834040000"
"dc17262","destination charger","standard charger","","0","-25.1594150000","152.2583120000"
"dc17106","destination charger","standard charger","","0","-35.1582030000","147.4594580000"
"dc11261","destination charger","standard charger","","0","-41.5736100000","145.9351500000"
"dc11318","destination charger","standard charger","","0","-42.1521900000","145.3298700000"
"dc11220","destination charger","standard charger","","0","-42.1349100000","148.3022100000"
"dc17458","destination charger","standard charger","","0","-34.9391720000","138.5363690000"
"dc19037","destination charger","standard charger","","0","-37.8244510000","147.6336640000"
"berlinvtsupercharger","supercharger","standard charger","","0","44.2125320000","-72.5764620000"
"skellefteasupercharger","supercharger","standard charger","","0","64.7623500000","21.0028640000"
"northaurorasupercharger","supercharger","standard charger","","0","41.8029490000","-88.3702490000"
"umeaswedensupercharger","supercharger","standard charger","","0","63.8111590000","20.2501530000"
"ornskoldsviksupercharger","supercharger","standard charger","","0","63.2917350000","18.7063980000"
"dc12974","destination charger","","","0","32.7586260000","-79.9936200000"
"dc17878","destination charger","","","0","46.8341450000","-114.0157780000"
"dc195","destination charger","","","0","38.6984850000","-109.3970540000"
"dc12506","destination charger","","","0","32.9899740000","-117.2434360000"
"dc13622","destination charger","","","0","33.5470230000","-117.6755450000"
"lorientsupercharger","supercharger","standard charger","","0","47.7880350000","-3.3312630000"
"meridiansupercharger","supercharger","standard charger","","0","32.3577800000","-88.6712460000"
"zhuhaiholidayresorthotelsupercharger","supercharger","standard charger","","0","22.2371790000","113.5826030000"
"channelviewsupercharger","supercharger","standard charger","","0","29.7846650000","-95.1106120000"
"aireducaylarsupercharger","supercharger","standard charger","","0","43.8645890000","3.3132770000"
"dc14558","destination charger","standard charger","","0","41.5274520000","2.3104460000"
"dc11037","destination charger","standard charger","","0","44.9174200000","4.8856250000"
"dc15230","destination charger","standard charger","","0","45.9535040000","6.9012620000"
"dc1614","standard charger","destination charger","","0","57.1053390000","12.2495760000"
"dc1665","standard charger","destination charger","","0","57.7439420000","11.9463610000"
"dc10978","standard charger","destination charger","","0","57.6917010000","11.9092820000"
"dc15998","standard charger","destination charger","","0","59.8842660000","12.3024320000"
"dc17421","standard charger","destination charger","","0","58.8943910000","17.5522410000"
"dc17771","standard charger","destination charger","","0","55.5684170000","13.1877310000"
"dc18087","standard charger","destination charger","","0","59.7156300000","17.8219000000"
"dc12399","destination charger","standard charger","","0","46.0290110000","9.0999580000"
"dc14449","destination charger","standard charger","","0","60.8568770000","6.4916990000"
"dc14557","destination charger","standard charger","","0","41.9540090000","3.1248750000"
"dc16316","destination charger","standard charger","","0","44.0672900000","12.5810630000"
"dc19422","destination charger","standard charger","","0","40.5823930000","0.5560560000"
"dc14270","destination charger","standard charger","","0","43.4863550000","11.3726130000"
"dc14354","destination charger","standard charger","","0","66.3087430000","14.1391920000"
"dc15067","destination charger","standard charger","","0","47.3599300000","10.1779170000"
"dc19190","destination charger","standard charger","","0","51.3174040000","9.4155150000"
"dc14529","destination charger","standard charger","","0","43.0837060000","11.4220820000"
"dc18236","destination charger","standard charger","","0","46.5112860000","6.6285450000"
"dc18253","destination charger","standard charger","","0","46.4585300000","6.8478560000"
"dc19440","destination charger","standard charger","","0","41.6216500000","-4.7484790000"
