"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc30262","destination charger","standard charger","","0","50.1535620000","7.7054220000"
"dc30717","destination charger","standard charger","","0","46.0672000000","7.7761900000"
"dc30832","destination charger","standard charger","","0","49.5375240000","8.2056170000"
"dc10098","destination charger","standard charger","","0","50.4920250000","5.8621470000"
"dc18225","destination charger","standard charger","","0","47.1674620000","11.8612390000"
"dc23953","destination charger","standard charger","","0","44.5942030000","10.6779000000"
"dc24974","destination charger","standard charger","","0","43.3484380000","11.0470480000"
"dc27392","destination charger","standard charger","","0","46.0347650000","13.4852570000"
"dc28100","destination charger","standard charger","","0","44.8330760000","8.1881310000"
"dc29581","destination charger","standard charger","","0","47.8702020000","10.2235300000"
"dc31257","destination charger","standard charger","","0","49.2529730000","6.7315950000"
"dc21084","destination charger","standard charger","","0","50.8990770000","-1.4070000000"
"dc24502","destination charger","standard charger","","0","48.1944090000","14.1113400000"
"dc26962","destination charger","standard charger","","0","53.2033280000","-1.6046700000"
"dc27477","destination charger","standard charger","","0","51.7164200000","-4.6938820000"
"dc28698","destination charger","standard charger","","0","51.2089380000","3.2273670000"
"dc31089","destination charger","standard charger","","0","47.4119150000","9.4409530000"
"dc31264","destination charger","standard charger","","0","50.9399070000","6.9605630000"
"dc1712","destination charger","standard charger","","0","-33.8719208000","151.2097203000"
"dc18888","destination charger","standard charger","","0","-33.8354780000","148.6817270000"
"dc27110","destination charger","standard charger","","0","-35.6703210000","137.0726520000"
"dc27484","destination charger","standard charger","","0","-16.9243110000","145.7788620000"
"dc27753","destination charger","standard charger","","0","-35.5118450000","142.8545740000"
"dc29030","destination charger","standard charger","","0","-31.9612410000","115.8734390000"
"dc29737","destination charger","standard charger","","0","-32.9029650000","151.6898510000"
"dc29824","destination charger","standard charger","","0","-27.4624743800","153.0212993000"
"dc30158","destination charger","standard charger","","0","-32.9026290000","151.6676200000"
"dc30415","destination charger","standard charger","","0","-38.1945780000","146.5394310000"
"dc31728","destination charger","standard charger","","0","-37.8920690000","147.8541990000"
"dc32939","destination charger","standard charger","","0","-35.6702940000","137.0725900000"
"dc24719","destination charger","standard charger","","0","-41.2793740000","174.7747040000"
"dc26394","destination charger","standard charger","","0","-45.0237230000","168.6968410000"
"dc33011","destination charger","","","0","-34.4967840000","150.4471630000"
"shanghaimarriottjotelcitycentresupercharger","supercharger","standard charger","","0","31.2360380000","121.4729160000"
"michaelwoodnorthboundsupercharger","supercharger","standard charger","","0","51.6562360000","-2.4348150000"
"glasgowscotland","store","","","0","55.8648440000","-4.2517830000"
"howardsupercharger","supercharger","standard charger","","0","44.5362800000","-88.0777160000"
"nanjingmacallinesupercharger","supercharger","standard charger","","0","32.0090480000","118.7354810000"
"adelaideausupercharger","supercharger","standard charger","","0","-34.9275550000","138.5952250000"
"aguadulcesupercharger","supercharger","standard charger","","0","37.2566910000","-4.9860750000"
"aguascalientessupercharger","supercharger","standard charger","","1","21.8852562000","-102.2915677000"
"alainsupercharger","supercharger","standard charger","","1","24.6975640000","55.6284960000"
"almirfasupercharger","supercharger","standard charger","","1","24.0552900000","53.4135080000"
"alamosasupercharger","supercharger","standard charger","","1","37.4694491000","-105.8700214000"
"alarconsupercharger","supercharger","standard charger","","1","39.5481080000","-2.0955630000"
"alessandriaitsupercharger","supercharger","standard charger","","1","44.9071900000","8.6120200000"
"alexandriasupercharger","supercharger","standard charger","","1","45.8427910000","-95.3878340000"
"algardnosupercharger","supercharger","standard charger","","1","58.7704620000","5.8446600000"
"altamontspringssupercharger","supercharger","standard charger","","1","28.6611089000","-81.3656242000"
"altoonasupercharger","supercharger","standard charger","","1","41.6440920000","-93.4762510000"
"altoonapasupercharger","supercharger","standard charger","","1","40.5186809000","-78.3947359000"
"amesburysupercharger","supercharger","standard charger","","1","51.1803570000","-1.7704290000"
"amienssupercharger","supercharger","standard charger","","0","49.8634960000","2.2781540000"
"anaheimcasupercharger","supercharger","standard charger","","1","33.8365932000","-117.9143012000"
"andorresupercharger","supercharger","standard charger","","1","42.5062800000","1.5218000000"
"ankangshaanxisupercharger","supercharger","standard charger","","1","32.6866450000","109.0356200000"
"ankarasupercharger","supercharger","standard charger","","1","40.4375870000","32.4165240000"
"annapolismdsupercharger","supercharger","standard charger","","1","38.9784453000","-76.4921829000"
"anqinganhuisupercharger","supercharger","standard charger","","1","30.4789590000","117.0804900000"
"anshansupercharger","supercharger","standard charger","","1","41.1083865800","122.9950011000"
"antalyasupercharger","supercharger","standard charger","","1","36.9575880000","30.6071400000"
"antwerpsupercharger","supercharger","standard charger","","0","51.2681290000","4.4023800000"
"anwenchongqingsupercharger","supercharger","standard charger","","1","28.6646510000","106.7849790000"
"apriliaitsupercharger","supercharger","standard charger","","1","41.5935380000","12.6536130000"
"arendalnosupercharger","supercharger","standard charger","","1","58.4623460000","8.7240910000"
"arkadelphiasupercharger","supercharger","standard charger","","1","34.1209001400","-93.0514526400"
"arlingtonvasupercharger","supercharger","standard charger","","1","38.8816208000","-77.0909809000"
"aspencosupercharger","supercharger","standard charger","","1","39.1910220000","-106.8175860000"
"astorianewyorksupercharger","supercharger","standard charger","","1","40.7643574000","-73.9234619000"
"athenssupercharger","supercharger","standard charger","","1","37.9839370000","23.7264950000"
"atlantagasupercharger","supercharger","standard charger","","1","33.7489954000","-84.3879824000"
"atlantagacumberlandsupercharger","supercharger","standard charger","","1","33.8894675000","-84.4540213000"
"atlantagavirginiahighlandssupercharger","supercharger","standard charger","","1","33.7821176000","-84.3568338000"
"auburnhillsmisupercharger","supercharger","standard charger","","1","42.6875323000","-83.2341028000"
"aucklandsupercharger","supercharger","standard charger","","1","-36.8601940000","174.7555990000"
"aucklandtwosupercharger","supercharger","standard charger","","1","-36.8568980000","174.7604060000"
"austintxdowntownsupercharger","supercharger","standard charger","","1","30.2729209000","-97.7443863000"
"austintxfrontagerdsupercharger","supercharger","standard charger","","0","30.3292750000","-97.7062590000"
"aventuraflsupercharger","supercharger","standard charger","","1","25.9564812000","-80.1392121000"
"avranchessupercharger","supercharger","standard charger","","1","48.6868400000","-1.3616600000"
"aydinsupercharger","supercharger","standard charger","","1","37.8189570000","27.8425580000"
"guarromansupercharger","supercharger","standard charger","","0","38.1430360000","-3.7228490000"
"baiyunguangzhousupercharger","supercharger","standard charger","","1","23.1353620000","113.2864660000"
"bakercasupercharger","supercharger","standard charger","","0","35.2626550000","-116.0807400000"
"bakersfieldcasupercharger","supercharger","standard charger","","1","35.3732921000","-119.0187125000"
"balikesirsupercharger","supercharger","standard charger","","1","39.8418160000","28.1436020000"
"baltimoremdsupercharger","supercharger","standard charger","","1","39.2903848000","-76.6121893000"
"baojishaanxisupercharger","supercharger","standard charger","","1","34.3631940000","107.3110610000"
"santcugatsupercharger","supercharger","standard charger","","0","41.4980960000","2.0726920000"
"bardonecchiasupercharger","supercharger","standard charger","","1","45.0755900000","6.6980150000"
"baringmesupercharger","supercharger","standard charger","","1","45.1333670000","-67.3116215000"
"barnegattownshipnjsupercharger","supercharger","standard charger","","1","39.7649223000","-74.2693297000"
"bassanoabsupercharger","supercharger","standard charger","","1","50.7894791000","-112.4686447000"
"bathurstsupercharger","supercharger","standard charger","","0","-33.4175450000","149.5805510000"
"beaumontsupercharger","supercharger","standard charger","","1","30.0690939600","-94.1473388700"
"beckleywvsupercharger","supercharger","standard charger","","1","37.7784170000","-81.1887620000"
"beijingchangpingsupercharger","supercharger","standard charger","","1","40.2308920000","116.2066890000"
"beijingfangshansupercharger","supercharger","standard charger","","1","39.7036740000","116.1112490000"
"beijingmajuqiaosupercharger","supercharger","standard charger","","1","39.7566220000","116.5763600000"
"beijingyanjiaosupercharger","supercharger","standard charger","","1","39.9516930000","116.8471450000"
"beijingsanyuuanqiaosupercharger","supercharger","standard charger","","1","39.9592270000","116.4652760000"
"beijingshunyisupercharger","supercharger","standard charger","","1","40.0499760000","116.5779590000"
"beijingsoutheastsupercharger","supercharger","standard charger","","1","39.8814240000","116.4930870000"
"beogradserbiasupercharger","supercharger","standard charger","","1","44.8128100000","20.4587740000"
"bellefontepasupercharger","supercharger","standard charger","","0","40.9138750000","-77.7384130000"
"bellevillesupercharger","supercharger","standard charger","","1","44.1628160000","-77.3833060000"
"bellevuewashingtonsupercharger","supercharger","standard charger","","1","47.6101497000","-122.2015159000"
"beltsvillesupercharger","supercharger","standard charger","","1","39.0348317000","-76.9074739000"
"bentonevillearizonasupercharger","supercharger","standard charger","","1","36.3729000000","-94.2088000000"
"bergenbeachnewyorksupercharger","supercharger","standard charger","","1","40.6203822000","-73.9068033000"
"berkaknosupercharger","supercharger","standard charger","","0","62.8320300000","10.0096400000"
"bethanysupercharger","supercharger","standard charger","","1","40.2683344000","-94.0282861000"
"bethesdamdsupercharger","supercharger","standard charger","","1","38.9846520000","-77.0947092000"
"beverlyhillscaliforniasupercharger","supercharger","standard charger","","1","34.0736204000","-118.4003563000"
"beverlymasupercharger","supercharger","standard charger","","1","42.5585420000","-70.8803060000"
"biachesaintvaastsupercharger","supercharger","standard charger","","1","50.3118300000","2.9436200000"
"bighornsupercharger","supercharger","standard charger","","1","46.1616535000","-107.4486813000"
"bismarckndsupercharger","supercharger","standard charger","","1","46.8083268000","-100.7837392000"
"blindriveronsupercharger","supercharger","standard charger","","1","46.1847000000","-82.9540000000"
"bloomingtonsupercharger","supercharger","standard charger","","1","39.1653250000","-86.5263857000"
"bloomingtonmnsupercharger","supercharger","standard charger","","1","44.8407980000","-93.2982799000"
"blythevillesupercharger","supercharger","standard charger","","1","35.9157474200","-89.9230957000"
"boardmansupercharger","supercharger","standard charger","","1","45.8393670000","-119.7023220000"
"bocaratonflsupercharger","supercharger","standard charger","","1","26.3683064000","-80.1289321000"
"bonstonfenwaysupercharger","supercharger","standard charger","","1","42.3428653000","-71.1002881000"
"bostonseaportsupercharger","supercharger","standard charger","","1","42.3490569000","-71.0411582000"
"bostonsouthsupercharger","supercharger","standard charger","","0","42.3255000000","-71.0633000000"
"bouldercosupercharger","supercharger","standard charger","","1","40.0149856000","-105.2705456000"
"bragasupercharger","supercharger","standard charger","","1","41.5467560000","-8.4289310000"
"brailasupercharger","supercharger","standard charger","","1","45.2742670000","27.9482960000"
"braintreesupercharger","supercharger","standard charger","","1","42.2079017000","-71.0040013000"
"brandonmbsupercharger","supercharger","standard charger","","1","49.8484710000","-99.9500904000"
"brannenburgdesupercharger","supercharger","standard charger","","1","47.7347400000","12.1077200000"
"breacaliforniasupercharger","supercharger","standard charger","","1","33.9164750000","-117.9002918000"
"bredanlsupercharger","supercharger","standard charger","","1","51.5883990000","4.7747350000"
"bregenzsupercharger","supercharger","standard charger","","0","47.4884800000","9.7399190000"
"brenhamsupercharger","supercharger","standard charger","","1","30.1668828000","-96.3977442000"
"bresciasupercharger","supercharger","standard charger","","0","45.5321870000","10.1650370000"
"brestfrsupercharger","supercharger","standard charger","","1","48.3903900000","-4.4860700000"
"breukelensupercharger","supercharger","standard charger","","1","52.1709090000","4.9997150000"
"bridgewaternjsupercharger","supercharger","standard charger","","1","40.5939636000","-74.6049061000"
"brighousesupercharger","supercharger","standard charger","","1","53.6904830000","-1.7623790000"
"brightvicsupercharger","supercharger","standard charger","","1","-36.7308500000","146.9805930000"
"brightonuksupercharger","supercharger","standard charger","","1","50.8212440000","-0.1394940000"
"brockvilleonsupercharger","supercharger","standard charger","","1","44.5895244000","-75.6842858000"
"brookhavensupercharger","supercharger","standard charger","","1","31.5794080000","-90.4424930000"
"brooklynheightsnysupercharger","supercharger","standard charger","","1","40.6960105000","-73.9932872000"
"brooklynnysupercharger","supercharger","standard charger","","1","40.6781784000","-73.9441579000"
"brooklyn12thstreetsupercharger","supercharger","standard charger","","0","40.7218530000","-73.9566580000"
"brossardqcsupercharger","supercharger","standard charger","","0","45.4420230000","-73.4408940000"
"bruchsalsupercharger","supercharger","standard charger","","1","49.1247600000","8.5957400000"
"bruggesupercharger","supercharger","standard charger","","1","51.2094210000","3.2248830000"
"fluelensupercharger","supercharger","standard charger","","0","46.9127240000","8.6227260000"
"bucharestsupercharger","supercharger","standard charger","","1","44.4782420000","26.0971000000"
"buffalonysupercharger","supercharger","standard charger","","1","42.8864468000","-78.8783689000"
"bufordsupercharger","supercharger","standard charger","","1","34.1206564000","-84.0043513000"
"eatonwasupercharger","supercharger","standard charger","","0","-33.3196050000","115.7176820000"
"bundangsupercharger","supercharger","standard charger","","1","37.3759272000","127.1024863000"
"burbanknorththirdstsupercharger","supercharger","standard charger","","0","34.1849150000","-118.3117020000"
"burlingtonmasupercharger","supercharger","standard charger","","1","42.5047161000","-71.1956205000"
"burnabybcsupercharger","supercharger","standard charger","","1","49.2488091000","-122.9805104000"
"bursasupercharger","supercharger","standard charger","","1","40.2561090000","29.0605610000"
"cahorssupercharger","supercharger","standard charger","","1","44.4467900000","1.4412100000"
"calabasascasupercharger","supercharger","standard charger","","1","34.1367208000","-118.6614809000"
"calgarysupercharger","supercharger","standard charger","","1","51.0421470000","-114.0618200000"
"cambriacasupercharger","supercharger","standard charger","","1","35.5641381000","-121.0807468000"
"cambridgemasupercharger","supercharger","standard charger","","0","42.3685000000","-71.0762000000"
"cambridgeonsupercharger","supercharger","standard charger","","0","43.4087850000","-80.3254340000"
"campbellcasupercharger","supercharger","standard charger","","1","37.2871651000","-121.9499568000"
"campofelicediroccellasupercharger","supercharger","standard charger","","1","37.9917460000","13.8851380000"
"canberraactsupercharger","supercharger","standard charger","","1","-35.2820230000","149.1283840000"
"cancuntulummxsupercharger","supercharger","standard charger","","1","21.2027952000","-86.8263560000"
"capemaynjsupercharger","supercharger","standard charger","","1","38.9351125000","-74.9060053000"
"carlsbadsupercharger","supercharger","standard charger","","1","33.1580933000","-117.3505939000"
"carsolioricolasupercharger","supercharger","standard charger","","1","42.0858840000","13.0593840000"
"casperwysupercharger","supercharger","standard charger","","1","42.8666320000","-106.3130810000"
"castrovalleycasupercharger","supercharger","standard charger","","1","37.6940973000","-122.0863522000"
"castroverdeptsupercharger","supercharger","standard charger","","1","37.6997510000","-8.0890170000"
"cedarparktxsupercharger","supercharger","standard charger","","1","30.5005710000","-97.8153300000"
"celebrationfloridasupercharger","supercharger","standard charger","","1","28.3253000000","-81.5331000000"
"centuckynysupercharger","supercharger","standard charger","","1","40.9514010000","-73.8531570000"
"cerritoscaliforniasupercharger","supercharger","standard charger","","1","33.8583483000","-118.0647871000"
"oacomacsupercharger","supercharger","standard charger","","0","43.8031970000","-99.3833710000"
"changdehunansupercharger","supercharger","standard charger","","1","28.9249870000","111.7452090000"
"chaoyangbeijingsupercharger","supercharger","standard charger","","0","39.9509301800","116.4774229400"
"chaplinsksupercharger","supercharger","standard charger","","1","50.4619000000","-106.6594000000"
"charlemagnesupercharger","supercharger","standard charger","","1","45.7249153000","-73.4913240000"
"charlestonscsupercharger","supercharger","standard charger","","1","32.7764749000","-79.9310512000"
"charlestownmasupercharger","supercharger","standard charger","","1","42.3782065000","-71.0602131000"
"charlevillemezieressupercharger","supercharger","standard charger","","1","49.7620800000","4.7260800000"
"cateauthierry","supercharger","standard charger","","1","49.0459750000","3.4013540000"
"catelsaintdenissupercharger","supercharger","standard charger","","1","46.5269400000","6.9009800000"
"chelanwasupercharger","supercharger","standard charger","","1","47.8408323000","-120.0168079000"
"chelseanewyorksupercharger","supercharger","standard charger","","1","40.7483680000","-74.0000440000"
"chengdunsichuansupercharger","supercharger","standard charger","","1","30.7911850000","104.0574460000"
"chengdussichuansupercharger","supercharger","standard charger","","1","30.5839780000","104.0298500000"
"cherryhillnjsupercharger","supercharger","standard charger","","1","39.9268130000","-75.0246312000"
"chiayitwsupercharger","supercharger","standard charger","","1","23.4346050000","120.4656100000"
"chicagosouthcanalsupercharger","supercharger","standard charger","","0","41.8691260000","-87.6399710000"
"chicagolincolnparksupercharger","supercharger","standard charger","","1","41.9214378000","-87.6513043000"
"northbroadwaysupercharger","supercharger","standard charger","","0","41.9375520000","-87.6447090000"
"chicocaliforniasupercharger","supercharger","standard charger","","1","39.7284944000","-121.8374777000"
"chilpancingosupercharger","supercharger","standard charger","","0","17.5515346000","-99.5006322000"
"chisnausupercharger","supercharger","standard charger","","1","47.0092340000","28.9144810000"
"chongqingregenthotelsupercharger","supercharger","standard charger","","0","29.5714136300","106.5706922000"
"christchurchnzsupercharger","supercharger","standard charger","","1","-43.5304780000","172.6416430000"
"chulavistacaliforniasupercharger","supercharger","standard charger","","1","32.6400541000","-117.0841955000"
"ciechocineksupercharger","supercharger","standard charger","","1","52.8790600000","18.7943120000"
"civitavecchiasupercharger","supercharger","standard charger","","1","42.0975850000","11.8113140000"
"clairemisupercharger","supercharger","standard charger","","1","43.8194703000","-84.7686281000"
"clarevalleyausupercharger","supercharger","standard charger","","0","-33.8485000000","138.6181570000"
"clarksvillesupercharger","supercharger","standard charger","","1","35.4713600000","-93.4661220000"
"claytonnmsupercharger","supercharger","standard charger","","1","36.4516930000","-103.1841039000"
"clevelandohiosupercharger","supercharger","standard charger","","1","41.4993200000","-81.6943605000"
"clintoncornerasupercharger","supercharger","standard charger","","0","41.8253790000","-73.7704090000"
"clovisnmsupercharger","supercharger","standard charger","","1","34.4047987000","-103.2052272000"
"codywysupercharger","supercharger","standard charger","","1","44.5200100100","-109.0530396000"
"colbykssupercharger","supercharger","standard charger","","0","39.3613440000","-101.0540670000"
"collegestationtxsupercharger","supercharger","standard charger","","1","30.6279770000","-96.3344068000"
"columbiaheightsdcsupercharger","supercharger","standard charger","","1","38.9287703000","-77.0305390000"
"columbusgasupercharger","supercharger","standard charger","","1","32.4609180000","-84.9878460000"
"columbusohiosupercharger","supercharger","standard charger","","1","39.9611755000","-82.9987942000"
"commercesupercharger","supercharger","standard charger","","1","34.0009090000","-118.1604530000"
"comoitsupercharger","supercharger","standard charger","","1","45.8069900000","9.0849300000"
"concordcasupercharger","supercharger","standard charger","","1","37.9781270000","-122.0328030000"
"concordonsupercharger","supercharger","standard charger","","0","43.8272900000","-79.5388830000"
"fatimasupercharger","supercharger","standard charger","","0","39.6355990000","-8.6883110000"
"cookevilletnsupercharger","supercharger","standard charger","","0","36.1558170000","-85.5151860000"
"cordobaveracruzsupercharger","supercharger","standard charger","","1","18.8839000000","-96.9238000000"
"coronacasupercharger","supercharger","standard charger","","1","33.8752935000","-117.5664384000"
"craiovasupercharger","supercharger","standard charger","","1","44.3723210000","23.8229300000"
"crawleysupercharger","supercharger","standard charger","","1","51.1123720000","-0.1867370000"
"cupertinosupercharger","supercharger","standard charger","","1","37.3229978000","-122.0321823000"
"custersupercharger","supercharger","standard charger","","1","43.7666507000","-103.5988057000"
"daejeonsupercharger","supercharger","standard charger","","1","36.3516510000","127.3855260000"
"dallastxsupercharger","supercharger","standard charger","","1","32.7766642000","-96.7969879000"
"dallasmesquitesupercharger","supercharger","standard charger","","1","32.7667955000","-96.5991593000"
"dalycitysupercharger","supercharger","standard charger","","1","37.6879241000","-122.4702079000"
"danapointcaliforniasupercharger","supercharger","standard charger","","1","33.4672256000","-117.6981014000"
"danburyctsupercharger","supercharger","standard charger","","1","41.3948170000","-73.4540111000"
"darienctsupercharger","supercharger","standard charger","","1","41.0771914000","-73.4686858000"
"deepriveronsupercharger","supercharger","standard charger","","1","46.0976628000","-77.4933397000"
"delmarcaliforniasupercharger","supercharger","standard charger","","1","32.9594891000","-117.2653146000"
"delraybeachflsupercharger","supercharger","standard charger","","1","26.4615000000","-80.0728000000"
"demingnmsupercharger","supercharger","standard charger","","0","32.2813800000","-107.7602860000"
"denvercosupercharger","supercharger","standard charger","","1","39.7392358000","-104.9902510000"
"denvertechcentersupercharger","supercharger","standard charger","","1","39.6215813000","-104.8950863000"
"derbyuksupercharger","supercharger","standard charger","","1","52.8549910000","-1.5823210000"
"destinfloridasupercharger","supercharger","standard charger","","1","30.3935000000","-86.4958000000"
"detroitmisupercharger","supercharger","standard charger","","1","42.3314270000","-83.0457538000"
"dezhousupercharger","supercharger","standard charger","","0","37.4248477600","116.3949645000"
"dickinsonndsupercharger","supercharger","standard charger","","1","46.8791756000","-102.7896242000"
"dicksontnsupercharger","supercharger","standard charger","","0","36.0184360000","-87.3330180000"
"dilleytxsupercharger","supercharger","standard charger","","1","28.6674802000","-99.1705887000"
"beijingorientalplazasupercharger","supercharger","standard charger","","0","39.9095650000","116.4124980000"
"dongchengbeijingsupercharger","supercharger","standard charger","","1","39.9223500000","116.4401880000"
"zhejiangdongyangsupercharger","supercharger","standard charger","","1","29.2844190000","120.2328510000"
"shandongdongyingsupercharger","supercharger","standard charger","","1","37.4456180000","118.6122000000"
"dorchesteruksupercharger","supercharger","standard charger","","1","50.7013820000","-2.4456100000"
"dothansupercharger","supercharger","standard charger","","1","31.2232313000","-85.3904888000"
"doverdesupercharger","supercharger","standard charger","","1","39.1581680000","-75.5243682000"
"downeysupercharger","supercharger","standard charger","","1","33.9401088000","-118.1331593000"
"drydenontariosupercharger","supercharger","standard charger","","1","49.7801000000","-92.8370000000"
"dubboausupercharger","supercharger","standard charger","","1","-32.2314120000","148.6328290000"
"dublinsupercharger","supercharger","standard charger","","1","37.7023260000","-121.9357560000"
"dublinohiosupercharger","supercharger","standard charger","","1","40.0992294000","-83.1140771000"
"dubuqueiasupercharger","supercharger","standard charger","","1","42.5005583000","-90.6645718000"
"durhamnorthcarolinasupercharger","supercharger","standard charger","","1","35.9940329000","-78.8986190000"
"duyunguizhousupercharger","supercharger","standard charger","","1","26.2220420000","107.5210890000"
"edirnesupercharger","supercharger","standard charger","","1","41.6878970000","26.5893570000"
"edmunstonnbsupercharger","supercharger","standard charger","","1","47.3690127000","-68.3266741000"
"elcajonsupercharger","supercharger","standard charger","","1","32.7947731000","-116.9625269000"
"elberfeldsupercharger","supercharger","standard charger","","1","38.1597668000","-87.4483482000"
"elkridgemdsupercharger","supercharger","standard charger","","1","39.1978788000","-76.7625073000"
"ellensburgsupercharger","supercharger","standard charger","","1","46.9965144000","-120.5478474000"
"elmhurstnysupercharger","supercharger","standard charger","","1","40.7379750000","-73.8801301000"
"emeryvillesupercharger","supercharger","standard charger","","1","37.8313160000","-122.2852473000"
"emporiasupercharger","supercharger","standard charger","","1","38.4039030000","-96.1816626000"
"enfieldsupercharger","supercharger","standard charger","","1","53.4113750000","-6.8794370000"
"enshihubeisupercharger","supercharger","standard charger","","1","30.2309770000","109.4562420000"
"enumclawwashingtonsupercharger","supercharger","standard charger","","1","47.2042681000","-121.9915003000"
"esbjergsupercharger","supercharger","standard charger","","1","55.5115270000","8.4484870000"
"escanabamisupercharger","supercharger","standard charger","","1","45.7452000000","-87.0646000000"
"escondidoonsupercharger","supercharger","standard charger","","1","33.1192068000","-117.0864210000"
"espanolaonsupercharger","supercharger","standard charger","","1","46.2657000000","-81.7711000000"
"esseldesupercharger","supercharger","standard charger","","1","52.6922400000","9.6427500000"
"estesparksupercharger","supercharger","standard charger","","1","40.3772059000","-105.5216651000"
"montemoronovosupercharger","supercharger","standard charger","","0","38.6455800000","-8.2479170000"
"etobicokeonsupercharger","supercharger","standard charger","","1","43.6205000000","-79.5132000000"
"fairfaxsupercharger","supercharger","standard charger","","1","38.8462230000","-77.3063020000"
"fairfieldcasupercharger","supercharger","standard charger","","1","38.2490680000","-122.0405110000"
"falfurriassupercharger","supercharger","standard charger","","1","27.2269872000","-98.1441714000"
"falmouthmasupercharger","supercharger","standard charger","","1","41.5532208000","-70.6085886000"
"fargosupercharger","supercharger","standard charger","","1","46.8771863000","-96.7898034000"
"faroptsupercharger","supercharger","standard charger","","1","37.0258970000","-7.9436740000"
"beijingzhongqileirisupercharger","supercharger","standard charger","","0","39.8310465800","116.4164223000"
"ferniebcsupercharger","supercharger","standard charger","","1","49.5040452000","-115.0630650000"
"firenzeitsupercharger","supercharger","standard charger","","1","43.7542100000","11.2429600000"
"fishersinsupercharger","supercharger","standard charger","","1","39.9567548000","-86.0133500000"
"fleetsupercharger","supercharger","standard charger","","1","51.2958310000","-0.8549200000"
"florencescsupercharger","supercharger","standard charger","","0","34.1902710000","-79.8326150000"
"fogangcnsupercharger","supercharger","standard charger","","1","23.8563960000","113.5518290000"
"folsomsupercharger","supercharger","standard charger","","1","38.6779591000","-121.1760583000"
"fontanacaliforniasupercharger","supercharger","standard charger","","1","34.0922335000","-117.4350480000"
"forestparksgeorgiasupercharger","supercharger","standard charger","","1","33.6221000000","-84.3691000000"
"forkssupercharger","supercharger","standard charger","","1","47.9503550000","-124.3854867000"
"forrestcitysupercharger","supercharger","standard charger","","1","35.0077840500","-90.7862091100"
"fortmyersflsupercharger","supercharger","standard charger","","1","26.6406280000","-81.8723084000"
"fortsmithsupercharger","supercharger","standard charger","","1","35.3859242000","-94.3985475000"
"fortstocktonsupercharger","supercharger","standard charger","","1","30.8940431000","-102.8793222000"
"fortwaynesupercharger","supercharger","standard charger","","0","41.1384880000","-85.1634260000"
"fortworthtxsupercharger","supercharger","standard charger","","1","32.7554883000","-97.3307658000"
"frederickmdsupercharger","supercharger","standard charger","","1","39.4142688000","-77.4105409000"
"fredericksburgsupercharger","supercharger","standard charger","","1","30.2752011000","-98.8719843000"
"frederictonnbsupercharger","supercharger","standard charger","","1","45.9635895000","-66.6431151000"
"freeportsupercharger","supercharger","standard charger","","0","43.8588340000","-70.1040670000"
"freiburgdesupercharger","supercharger","standard charger","","1","47.9966700000","7.8492000000"
"fremontcaliforniasupercharger","supercharger","standard charger","","1","37.5482697000","-121.9885719000"
"fresnocasupercharger","supercharger","standard charger","","1","36.7468422000","-119.7725868000"
"frickchsupercharger","supercharger","standard charger","","1","47.5087800000","8.0186900000"
"uppsalasupercharger","supercharger","standard charger","","0","59.9393380000","17.6561200000"
"gainesvillefloridasupercharger","supercharger","standard charger","","1","29.6516344000","-82.3248262000"
"gainesvillevirginiasupercharger","supercharger","standard charger","","1","38.7956706000","-77.6138802000"
"gaithersburgsupercharger","supercharger","standard charger","","0","39.1181930000","-77.2023100000"
"gangnnamsupercharger","supercharger","standard charger","","1","37.5047702000","127.0007553000"
"gangneungsupercharger","supercharger","standard charger","","0","37.8053400000","128.9045990000"
"ganzhouzhizaogusupercharger","supercharger","standard charger","","0","25.7004694700","114.8006175600"
"gardengrovecasupercharger","supercharger","standard charger","","1","33.7742692000","-117.9379952000"
"gatineauqcsupercharger","supercharger","standard charger","","1","45.4765446000","-75.7012723000"
"generalbravosupercharger","supercharger","standard charger","","1","25.7956690000","-99.1792910000"
"geraldinenzsupercharger","supercharger","standard charger","","1","-44.0986520000","171.2436680000"
"glendalesupercharger","supercharger","standard charger","","1","34.1425078000","-118.2550750000"
"glendivesupercharger","supercharger","standard charger","","1","47.1187379500","-104.7216797000"
"glenviewillinoissupercharger","supercharger","standard charger","","1","42.0697509000","-87.7878408000"
"globeazsupercharger","supercharger","standard charger","","1","33.3942223000","-110.7864984000"
"gloucesteruksupercharger","supercharger","standard charger","","1","51.8201420000","-2.2287920000"
"goldcoastqldsupercharger","supercharger","standard charger","","1","-28.0136110000","153.3987460000"
"gorinchemnlsupercharger","supercharger","standard charger","","1","51.8372200000","4.9758200000"
"gotembasupercharger","supercharger","standard charger","","0","35.2997222000","138.9383139000"
"goyangsupercharger","supercharger","standard charger","","1","37.6878834000","126.7832027000"
"granadasupercharger","supercharger","standard charger","","0","37.1817460000","-3.9285610000"
"grandforkssupercharger","supercharger","standard charger","","1","47.9252568000","-97.0328547000"
"grantspassoregonsupercharger","supercharger","standard charger","","0","42.4609310000","-123.3241240000"
"grantsnmsupercharger","supercharger","standard charger","","1","35.1466800000","-107.8520580000"
"grapevinetxsupercharger","supercharger","standard charger","","1","32.9346080000","-97.0778970000"
"gaylordmisupercharger","supercharger","standard charger","","1","45.0275000000","-84.6748000000"
"grazsupercharger","supercharger","standard charger","","1","47.0697580000","15.4390500000"
