"location_id","location_type__001","location_type__002","open_soon","latitude","longitude"
"dc33179","destination charger","standard charger","0","38.5532570000","-7.9700020000"
"dc34978","destination charger","standard charger","0","65.0153440000","25.4759910000"
"dc41310","destination charger","standard charger","0","47.1882980000","4.4416740000"
"dc41311","destination charger","standard charger","0","47.2990950000","4.3917850000"
"dc21242","destination charger","standard charger","0","46.7605440000","12.0343370000"
"dc21568","destination charger","standard charger","0","54.8926510000","-2.9318750000"
"dc27442","destination charger","standard charger","0","46.8588800000","12.0990150000"
"dc28633","destination charger","standard charger","0","48.2644070000","7.7300550000"
"dc28867","destination charger","standard charger","0","49.3801880000","10.1848900000"
"dc28905","destination charger","standard charger","0","46.7963390000","11.9373650000"
"dc29432","destination charger","standard charger","0","45.8741850000","10.8775050000"
"dc30971","destination charger","standard charger","0","48.9974820000","15.3528490000"
"dc31175","destination charger","standard charger","0","49.9489070000","7.1125360000"
"dc33866","destination charger","standard charger","0","54.3535660000","18.6583530000"
"dc34657","destination charger","standard charger","0","51.8097870000","-5.1019920000"
"dc35273","destination charger","standard charger","0","46.7747610000","9.2083200000"
"dc38621","destination charger","standard charger","0","53.6971570000","10.7598720000"
"dc26087","destination charger","standard charger","0","51.5038510000","-0.1501870000"
"dc34779","destination charger","standard charger","0","50.9349790000","5.3211420000"
"dc20539","destination charger","standard charger","0","59.6584720000","17.0771340000"
"dc36310","destination charger","standard charger","0","51.4457710000","14.2647780000"
"dc37134","destination charger","standard charger","0","46.7833470000","9.6842700000"
"dc37334","destination charger","standard charger","0","49.8119130000","9.8907560000"
"dc37783","destination charger","standard charger","0","53.4331990000","14.5577130000"
"dc38603","destination charger","standard charger","0","46.6880300000","15.4484590000"
"dc33017","destination charger","standard charger","0","38.7034940000","-9.1866480000"
"dc34371","destination charger","standard charger","0","40.4468840000","-3.6947100000"
"dc16126","destination charger","standard charger","0","52.1759720000","6.6148910000"
"dc10477","destination charger","standard charger","0","52.3588300000","4.8786280000"
"dc18967","destination charger","standard charger","0","47.0392740000","10.6017620000"
"dc26575","destination charger","standard charger","0","43.5483830000","7.0121000000"
"dc29964","destination charger","standard charger","0","52.4605530000","13.5198140000"
"dc35364","destination charger","standard charger","0","46.6157180000","14.0474020000"
"dc17001","destination charger","standard charger","0","49.0082090000","3.9079100000"
"dc14882","destination charger","standard charger","0","41.8899980000","12.5067240000"
"dc19835","destination charger","standard charger","0","46.6586900000","11.1404090000"
"dc22432","destination charger","standard charger","0","45.5967490000","8.1843910000"
"dc24681","destination charger","standard charger","0","45.2972830000","6.5746100000"
"dc28800","destination charger","standard charger","0","25.2284480000","55.3272760000"
"dc28856","destination charger","standard charger","0","44.5151910000","11.3997150000"
"dc33222","destination charger","standard charger","0","44.7014930000","6.8681840000"
"dc38455","destination charger","standard charger","0","41.9222650000","12.4934430000"
"dc38613","destination charger","standard charger","0","50.4993610000","9.9470330000"
"dc14028","destination charger","standard charger","0","43.9476600000","2.1297300000"
"dc33498","destination charger","standard charger","0","48.9782360000","2.4992830000"
"dc38592","destination charger","standard charger","0","46.9596620000","10.3996420000"
"dc39181","destination charger","standard charger","0","39.9664300000","-4.7964420000"
"dc36674","destination charger","standard charger","0","53.4831210000","-2.2505590000"
"dc40626","destination charger","standard charger","0","25.1106850000","55.1408110000"
"oakcreekwisupercharger","supercharger","standard charger","0","42.9000460000","-87.9137450000"
"dc29859","destination charger","","0","32.3229790000","-96.2068410000"
"dc32962","destination charger","","0","42.1975430000","-122.7077180000"
"dc36628","destination charger","","0","44.5620300000","-123.2637020000"
"dc25509","destination charger","","0","38.1260490000","-79.0347420000"
"dc30277","destination charger","","0","29.7120400000","-95.2200380000"
"dc32113","destination charger","","0","44.7647558000","-85.6101060000"
"dc34880","destination charger","","0","35.5166300000","-120.4939380000"
"dc11579","destination charger","","0","33.8001430000","-117.9185770000"
"dc35396","destination charger","","0","29.4426840000","-98.4811300000"
"dc35647","destination charger","","0","37.5453620000","-77.4466470000"
"dc36098","destination charger","","0","45.6538040000","-122.5919750000"
"dc29218","destination charger","","0","26.1852677000","-80.0958898000"
"dc36253","destination charger","","0","26.1371290000","-80.1134310000"
"dc38917","destination charger","","0","44.8343570000","-87.3453230000"
"dc40023","destination charger","","0","29.8850380000","-97.9401580000"
"dc35831","destination charger","","0","44.8560300000","-93.2365950000"
"dc12941","destination charger","","0","33.9819610000","-81.2380130000"
"dc32062","destination charger","","0","40.4695560000","-106.8240930000"
"dc24636","destination charger","","0","25.4546560000","-100.9821140000"
"chenzhouyizhangsupercharger","supercharger","standard charger","0","25.4012740000","112.9776460000"
"dc41518","destination charger","standard charger","0","24.1598960000","120.6347920000"
"dc35983","destination charger","standard charger","0","24.6732940000","121.7217830000"
"dc37560","destination charger","standard charger","0","24.6768590000","121.8079670000"
"dc39984","destination charger","standard charger","0","24.9551880000","121.2973540000"
"dc42678","destination charger","standard charger","0","25.0613980000","121.4668860000"
"dc40994","destination charger","standard charger","0","22.1905970000","113.5559830000"
"dc40995","destination charger","standard charger","0","22.1940220000","113.5561020000"
"dc41685","destination charger","standard charger","0","37.4863566000","127.0139677000"
"dc42594","destination charger","","0","33.5959620000","130.3231770000"
"dc18312","destination charger","standard charger","0","47.8068010000","12.5856090000"
"dc18350","destination charger","standard charger","0","47.8067530000","12.5912030000"
"dc14954","destination charger","standard charger","0","46.7111130000","10.5279890000"
"dc20331","destination charger","standard charger","0","46.6499740000","11.2089380000"
"dc29268","destination charger","standard charger","0","25.2084620000","55.2718980000"
"dc33601","destination charger","standard charger","0","25.0928520000","55.1489920000"
"dc34265","destination charger","standard charger","0","50.5388870000","-2.4304220000"
"dc36066","destination charger","standard charger","0","25.5860170000","56.3557900000"
"dc11548","destination charger","standard charger","0","53.0697690000","-1.8083540000"
"dc25784","destination charger","standard charger","0","53.5549340000","-2.6669030000"
"dc26976","destination charger","standard charger","0","51.1698670000","4.4837270000"
"dc34859","destination charger","standard charger","0","45.4739970000","10.5374900000"
"dc36675","destination charger","standard charger","0","50.4638960000","4.8710490000"
"dc37146","destination charger","standard charger","0","47.3788290000","12.5996730000"
"dc37324","destination charger","standard charger","0","47.2847310000","12.5726500000"
"dc37489","destination charger","standard charger","0","48.4922440000","8.1856480000"
"dc39137","destination charger","standard charger","0","45.8405720000","15.2358430000"
"dc39169","destination charger","standard charger","0","46.2549400000","14.3551100000"
"dc39170","destination charger","standard charger","0","46.2346880000","15.2491570000"
"dc39171","destination charger","standard charger","0","45.5525310000","13.7621130000"
"dc39173","destination charger","standard charger","0","46.5377280000","15.6541070000"
"dc39174","destination charger","standard charger","0","46.6657390000","16.1772450000"
"dc39175","destination charger","standard charger","0","46.5918890000","15.0300800000"
"dc39176","destination charger","standard charger","0","45.7669690000","14.1970310000"
"dc24043","destination charger","standard charger","0","46.5109240000","11.8753510000"
"dc28595","destination charger","standard charger","0","46.4880100000","8.2682340000"
"dc30383","destination charger","standard charger","0","49.5405960000","8.1491490000"
"dc31953","destination charger","standard charger","0","52.5292050000","13.4159840000"
"dc33171","destination charger","standard charger","0","50.6638240000","17.9236460000"
"dc38624","destination charger","standard charger","0","47.2058100000","10.8899210000"
"venetianmacauservice","service","","0","22.1497290000","113.5552400000"
